episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,1,1.0006,3.7525,1503,500,1503,500,1.0103,1.0069,0.000642852,0.000672203,0.00196201,0.00201384
0,Hankel a0 rollout,1,1.0001,1.5294,1503,500,1503,500,1.0006,1.0003,0.000649578,0.000665746,0.00196125,0.00200053
0,Hankel a1 rollout,1,1.0003,2.5629,1503,500,1503,500,1.0082,1.0020,0.000649873,0.000670811,0.00197216,0.00200401
0,Hankel a2 rollout,1,1.0003,5.1555,1503,500,1503,500,1.0273,1.0191,0.00066418,0.000683515,0.00199931,0.00203816
0,Hankel a3 rollout,1,1.0002,4.0804,1503,500,1503,500,1.0269,1.0157,0.00066216,0.000683227,0.00199565,0.00203131
0,Hankel a4 rollout,1,1.0004,2.6351,1503,500,1503,500,1.0215,1.0160,0.000660234,0.000679631,0.00199942,0.00203208
0,Hankel a5 rollout,1,1.0007,8.2000,1503,500,1503,500,1.0229,1.0100,0.000652517,0.000680601,0.0019782,0.00201994
100,Hankel Q rollout,8,1.0153,1.0979,1503,500,1503,500,14.0820,6.8153,0.000100636,0.00936929,0.000376334,0.0136306
100,Hankel a0 rollout,495,30.4138,1.2356,1503,500,1503,500,1.0872,1.0083,0.00061112,0.000723383,0.00196481,0.00201668
100,Hankel a1 rollout,490,14.0198,1.1792,1503,500,1503,500,1.1374,1.0178,0.000598045,0.000756728,0.00195798,0.00203566
100,Hankel a2 rollout,494,4.5905,1.3382,1503,500,1503,500,1.3044,1.0092,0.000604685,0.000867845,0.00193035,0.00201832
100,Hankel a3 rollout,484,1.2301,1.1518,1503,500,1503,500,1.6249,1.0225,0.000536895,0.00108112,0.00193895,0.00204502
100,Hankel a4 rollout,494,2.9690,1.3576,1503,500,1503,500,1.2063,1.0116,0.000588929,0.000802601,0.00197331,0.00202322
100,Hankel a5 rollout,494,44.7382,1.6041,1503,500,1503,500,1.2493,1.0110,0.000602794,0.000831231,0.00197671,0.00202202
200,Hankel Q rollout,3,1.0012,1.0852,1503,500,1503,500,9.4559,7.6487,0.000227611,0.00629136,0.000735369,0.0152973
200,Hankel a0 rollout,1,1.0001,1.0090,1503,500,1503,500,1.0009,1.0003,0.000664412,0.00066593,0.00199789,0.00200069
