episode,matrix,eff_rank,stable_rank,spikiness,n_rows,n_cols,nnz_rows,nnz_cols,row_coherence,col_coherence,row_lev_min,row_lev_max,col_lev_min,col_lev_max
0,Hankel Q rollout,7,1.0145,22.6358,1503,500,1503,500,118.3972,71.2911,9.50136e-05,0.0787739,0.000285968,0.142582
0,Hankel a0 rollout,1,1.0005,3.1804,1503,500,1503,500,1.0064,1.0003,0.000636595,0.000669612,0.00194684,0.00200062
0,Hankel a1 rollout,1,1.0001,3.3548,1503,500,1503,500,1.0276,1.0227,0.000663835,0.000683667,0.00199608,0.00204533
0,Hankel a2 rollout,1,1.0000,2.8347,1503,500,1503,500,1.0090,1.0028,0.000662224,0.000671356,0.00199568,0.00200555
0,Hankel a3 rollout,1,1.0001,1.2325,1503,500,1503,500,1.0011,1.0010,0.000657097,0.000666096,0.00197824,0.00200202
0,Hankel a4 rollout,1,1.0001,2.3955,1503,500,1503,500,1.0011,1.0010,0.000654083,0.000666093,0.00198216,0.00200193
0,Hankel a5 rollout,1,1.0001,1.9149,1503,500,1503,500,1.0094,1.0077,0.000665137,0.000671571,0.0019994,0.00201544
100,Hankel Q rollout,46,1.0107,1.2314,1503,500,1503,500,1.8192,1.7800,0.00031232,0.00121038,0.0014912,0.00356
100,Hankel a0 rollout,450,12.9275,1.0150,1503,500,1503,500,1.1731,1.1038,0.000550234,0.000780515,0.00193386,0.00220761
100,Hankel a1 rollout,481,1.2677,1.0546,1503,500,1503,500,1.1778,1.0204,0.000479292,0.000783603,0.00194358,0.00204089
100,Hankel a2 rollout,478,12.4713,1.0392,1503,500,1503,500,1.1513,1.0431,0.000583054,0.000765987,0.00193855,0.00208611
100,Hankel a3 rollout,476,2.1249,1.0216,1503,500,1503,500,1.1265,1.0426,0.000558167,0.000749486,0.00190112,0.0020853
100,Hankel a4 rollout,479,1.2553,1.1890,1503,500,1503,500,1.3210,1.0273,0.000465461,0.000878892,0.00194534,0.00205468
100,Hankel a5 rollout,475,2.7440,1.0730,1503,500,1503,500,1.1659,1.0504,0.000562748,0.000775686,0.00189905,0.00210079
